step,species_id,population_size
62,prey_53,1
62,prey_54,1
62,prey_55,1
62,prey_56,1
62,prey_57,1
62,prey_58,1
62,prey_59,1
62,prey_60,1
62,prey_61,1
62,prey_62,1
62,prey_63,1
62,prey_64,1
62,prey_65,1
62,prey_66,1
62,prey_67,1
62,prey_68,1
62,prey_69,1
62,prey_70,1
62,prey_71,1
62,prey_72,1
62,prey_73,1
62,prey_74,1
62,prey_75,1
62,prey_76,1
62,prey_77,1
62,prey_78,1
62,prey_79,1
62,prey_80,1
62,prey_81,1
62,prey_82,1
62,prey_83,1
62,prey_84,1
62,prey_85,1
62,prey_86,1
62,prey_87,1
62,prey_88,1
62,prey_89,1
62,prey_90,1
62,prey_91,1
62,prey_92,1
62,prey_93,1
62,prey_94,1
62,prey_95,1
62,prey_96,1
62,prey_97,1
62,prey_98,1
62,prey_99,1
63,prey_0,1
63,prey_1,1
63,prey_2,1
63,prey_3,1
63,prey_4,1
63,prey_5,1
63,prey_6,1
63,prey_7,1
63,prey_8,1
63,prey_9,1
63,prey_10,1
63,prey_11,1
63,prey_12,1
63,prey_13,1
63,prey_14,1
63,prey_15,1
63,prey_16,1
63,prey_17,1
63,prey_18,1
63,prey_19,1
63,prey_20,1
63,prey_21,1
63,prey_22,1
63,prey_23,1
63,prey_24,1
63,prey_25,1
63,prey_26,1
63,prey_27,1
63,prey_28,1
63,prey_29,1
63,prey_30,1
63,prey_31,1
63,prey_32,1
63,prey_33,1
63,prey_34,1
63,prey_35,1
63,prey_36,1
63,prey_37,1
63,prey_38,1
63,prey_39,1
63,prey_40,1
63,prey_41,1
63,prey_42,1
63,prey_43,1
63,prey_44,1
63,prey_45,1
63,prey_46,1
63,prey_47,1
63,prey_48,1
63,prey_49,1
63,prey_50,1
63,prey_51,1
63,prey_52,1
63,prey_53,1
63,prey_54,1
63,prey_55,1
63,prey_56,1
63,prey_57,1
63,prey_58,1
63,prey_59,1
63,prey_60,1
63,prey_61,1
63,prey_62,1
63,prey_63,1
63,prey_64,1
63,prey_65,1
63,prey_66,1
63,prey_67,1
63,prey_68,1
63,prey_69,1
63,prey_70,1
63,prey_71,1
63,prey_72,1
63,prey_73,1
63,prey_74,1
63,prey_75,1
63,prey_76,1
63,prey_77,1
63,prey_78,1
63,prey_79,1
63,prey_80,1
63,prey_81,1
63,prey_82,1
63,prey_83,1
63,prey_84,1
63,prey_85,1
63,prey_86,1
63,prey_87,1
63,prey_88,1
63,prey_89,1
63,prey_90,1
63,prey_91,1
63,prey_92,1
63,prey_93,1
63,prey_94,1
63,prey_95,1
63,prey_96,1
63,prey_97,1
63,prey_98,1
63,prey_99,1
64,prey_0,1
64,prey_1,1
64,prey_2,1
64,prey_3,1
64,prey_4,1
64,prey_5,1
64,prey_6,1
64,prey_7,1
64,prey_8,1
64,prey_9,1
64,prey_10,1
64,prey_11,1
64,prey_12,1
64,prey_13,1
64,prey_14,1
64,prey_15,1
64,prey_16,1
64,prey_17,1
64,prey_18,1
64,prey_19,1
64,prey_20,1
64,prey_21,1
64,prey_22,1
64,prey_23,1
64,prey_24,1
64,prey_25,1
64,prey_26,1
64,prey_27,1
64,prey_28,1
64,prey_29,1
64,prey_30,1
64,prey_31,1
64,prey_32,1
64,prey_33,1
64,prey_34,1
64,prey_35,1
64,prey_36,1
64,prey_37,1
64,prey_38,1
64,prey_39,1
64,prey_40,1
64,prey_41,1
64,prey_42,1
64,prey_43,1
64,prey_44,1
64,prey_45,1
64,prey_46,1
64,prey_47,1
64,prey_48,1
64,prey_49,1
64,prey_50,1
64,prey_51,1
64,prey_52,1
64,prey_53,1
64,prey_54,1
64,prey_55,1
64,prey_56,1
64,prey_57,1
64,prey_58,1
64,prey_59,1
64,prey_60,1
64,prey_61,1
64,prey_62,1
64,prey_63,1
64,prey_64,1
64,prey_65,1
64,prey_66,1
64,prey_67,1
64,prey_68,1
64,prey_69,1
64,prey_70,1
64,prey_71,1
64,prey_72,1
64,prey_73,1
64,prey_74,1
64,prey_75,1
64,prey_76,1
64,prey_77,1
64,prey_78,1
64,prey_79,1
64,prey_80,1
64,prey_81,1
64,prey_82,1
64,prey_83,1
64,prey_84,1
64,prey_85,1
64,prey_86,1
64,prey_87,1
64,prey_88,1
64,prey_89,1
64,prey_90,1
64,prey_91,1
64,prey_92,1
64,prey_93,1
64,prey_94,1
64,prey_95,1
64,prey_96,1
64,prey_97,1
64,prey_98,1
64,prey_99,1
65,prey_0,1
65,prey_1,1
65,prey_2,1
65,prey_3,1
65,prey_4,1
65,prey_5,1
65,prey_6,1
65,prey_7,1
65,prey_8,1
65,prey_9,1
65,prey_10,1
65,prey_11,1
65,prey_12,1
65,prey_13,1
65,prey_14,1
65,prey_15,1
65,prey_16,1
65,prey_17,1
65,prey_18,1
65,prey_19,1
65,prey_20,1
65,prey_21,1
65,prey_22,1
65,prey_23,1
65,prey_24,1
65,prey_25,1
65,prey_26,1
65,prey_27,1
65,prey_28,1
65,prey_29,1
65,prey_30,1
65,prey_31,1
65,prey_32,1
65,prey_33,1
65,prey_34,1
65,prey_35,1
65,prey_36,1
65,prey_37,1
65,prey_38,1
65,prey_39,1
65,prey_40,1
65,prey_41,1
65,prey_42,1
65,prey_43,1
65,prey_44,1
65,prey_45,1
65,prey_46,1
65,prey_47,1
65,prey_48,1
65,prey_49,1
65,prey_50,1
65,prey_51,1
65,prey_52,1
65,prey_53,1
65,prey_54,1
65,prey_55,1
65,prey_56,1
65,prey_57,1
65,prey_58,1
65,prey_59,1
65,prey_60,1
65,prey_61,1
65,prey_62,1
65,prey_63,1
65,prey_64,1
65,prey_65,1
65,prey_66,1
65,prey_67,1
65,prey_68,1
65,prey_69,1
65,prey_70,1
65,prey_71,1
65,prey_72,1
65,prey_73,1
65,prey_74,1
65,prey_75,1
65,prey_76,1
65,prey_77,1
65,prey_78,1
65,prey_79,1
65,prey_80,1
65,prey_81,1
65,prey_82,1
65,prey_83,1
65,prey_84,1
65,prey_85,1
65,prey_86,1
65,prey_87,1
65,prey_88,1
65,prey_89,1
65,prey_90,1
65,prey_91,1
65,prey_92,1
65,prey_93,1
65,prey_94,1
65,prey_95,1
65,prey_96,1
65,prey_97,1
65,prey_98,1
65,prey_99,1
66,prey_0,1
66,prey_1,1
66,prey_2,1
66,prey_3,1
66,prey_4,1
66,prey_5,1
66,prey_6,1
66,prey_7,1
66,prey_8,1
66,prey_9,1
66,prey_10,1
66,prey_11,1
66,prey_12,1
66,prey_13,1
66,prey_14,1
66,prey_15,1
66,prey_16,1
66,prey_17,1
66,prey_18,1
66,prey_19,1
66,prey_20,1
66,prey_21,1
66,prey_22,1
66,prey_23,1
66,prey_24,1
66,prey_25,1
66,prey_26,1
66,prey_27,1
66,prey_28,1
66,prey_29,1
66,prey_30,1
66,prey_31,1
66,prey_32,1
66,prey_33,1
66,prey_34,1
66,prey_35,1
66,prey_36,1
66,prey_37,1
66,prey_38,1
66,prey_39,1
66,prey_40,1
66,prey_41,1
66,prey_42,1
66,prey_43,1
66,prey_44,1
66,prey_45,1
66,prey_46,1
66,prey_47,1
66,prey_48,1
66,prey_49,1
66,prey_50,1
66,prey_51,1
66,prey_52,1
66,prey_53,1
66,prey_54,1
66,prey_55,1
66,prey_56,1
66,prey_57,1
66,prey_58,1
66,prey_59,1
66,prey_60,1
66,prey_61,1
66,prey_62,1
66,prey_63,1
66,prey_64,1
66,prey_65,1
66,prey_66,1
66,prey_67,1
66,prey_68,1
66,prey_69,1
66,prey_70,1
66,prey_71,1
66,prey_72,1
66,prey_73,1
66,prey_74,1
66,prey_75,1
66,prey_76,1
66,prey_77,1
66,prey_78,1
66,prey_79,1
66,prey_80,1
66,prey_81,1
66,prey_82,1
66,prey_83,1
66,prey_84,1
66,prey_85,1
66,prey_86,1
66,prey_87,1
66,prey_88,1
66,prey_89,1
66,prey_90,1
66,prey_91,1
66,prey_92,1
66,prey_93,1
66,prey_94,1
66,prey_95,1
66,prey_96,1
66,prey_97,1
66,prey_98,1
66,prey_99,1
67,prey_0,1
67,prey_1,1
67,prey_2,1
67,prey_3,1
67,prey_4,1
67,prey_5,1
67,prey_6,1
67,prey_7,1
67,prey_8,1
67,prey_9,1
67,prey_10,1
67,prey_11,1
67,prey_12,1
67,prey_13,1
67,prey_14,1
67,prey_15,1
67,prey_16,1
67,prey_17,1
67,prey_18,1
67,prey_19,1
67,prey_20,1
67,prey_21,1
67,prey_22,1
67,prey_23,1
67,prey_24,1
67,prey_25,1
67,prey_26,1
67,prey_27,1
67,prey_28,1
67,prey_29,1
67,prey_30,1
67,prey_31,1
67,prey_32,1
67,prey_33,1
67,prey_34,1
67,prey_35,1
67,prey_36,1
67,prey_37,1
67,prey_38,1
67,prey_39,1
67,prey_40,1
67,prey_41,1
67,prey_42,1
67,prey_43,1
67,prey_44,1
67,prey_45,1
67,prey_46,1
67,prey_47,1
67,prey_48,1
67,prey_49,1
67,prey_50,1
67,prey_51,1
67,prey_52,1
67,prey_53,1
67,prey_54,1
67,prey_55,1
67,prey_56,1
67,prey_57,1
67,prey_58,1
67,prey_59,1
67,prey_60,1
67,prey_61,1
67,prey_62,1
67,prey_63,1
67,prey_64,1
67,prey_65,1
67,prey_66,1
67,prey_67,1
67,prey_68,1
67,prey_69,1
67,prey_70,1
67,prey_71,1
67,prey_72,1
67,prey_73,1
67,prey_74,1
67,prey_75,1
67,prey_76,1
67,prey_77,1
67,prey_78,1
67,prey_79,1
67,prey_80,1
67,prey_81,1
67,prey_82,1
67,prey_83,1
67,prey_84,1
67,prey_85,1
67,prey_86,1
67,prey_87,1
67,prey_88,1
67,prey_89,1
67,prey_90,1
67,prey_91,1
67,prey_92,1
67,prey_93,1
67,prey_94,1
67,prey_95,1
67,prey_96,1
67,prey_97,1
67,prey_98,1
67,prey_99,1
68,prey_0,1
68,prey_1,1
68,prey_2,1
68,prey_3,1
68,prey_4,1
68,prey_5,1
68,prey_6,1
68,prey_7,1
68,prey_8,1
68,prey_9,1
68,prey_10,1
68,prey_11,1
68,prey_12,1
68,prey_13,1
68,prey_14,1
68,prey_15,1
68,prey_16,1
68,prey_17,1
68,prey_18,1
68,prey_19,1
68,prey_20,1
68,prey_21,1
68,prey_22,1
68,prey_23,1
68,prey_24,1
68,prey_25,1
68,prey_26,1
68,prey_27,1
68,prey_28,1
68,prey_29,1
68,prey_30,1
68,prey_31,1
68,prey_32,1
68,prey_33,1
68,prey_34,1
68,prey_35,1
68,prey_36,1
68,prey_37,1
68,prey_38,1
68,prey_39,1
68,prey_40,1
68,prey_41,1
68,prey_42,1
68,prey_43,1
68,prey_44,1
68,prey_45,1
68,prey_46,1
68,prey_47,1
68,prey_48,1
68,prey_49,1
68,prey_50,1
68,prey_51,1
68,prey_52,1
68,prey_53,1
68,prey_54,1
68,prey_55,1
68,prey_56,1
68,prey_57,1
68,prey_58,1
68,prey_59,1
68,prey_60,1
68,prey_61,1
68,prey_62,1
68,prey_63,1
68,prey_64,1
68,prey_65,1
68,prey_66,1
68,prey_67,1
68,prey_68,1
68,prey_69,1
68,prey_70,1
68,prey_71,1
68,prey_72,1
68,prey_73,1
68,prey_74,1
68,prey_75,1
68,prey_76,1
68,prey_77,1
68,prey_78,1
68,prey_79,1
68,prey_80,1
68,prey_81,1
68,prey_82,1
68,prey_83,1
68,prey_84,1
68,prey_85,1
68,prey_86,1
68,prey_87,1
68,prey_88,1
68,prey_89,1
68,prey_90,1
68,prey_91,1
68,prey_92,1
68,prey_93,1
68,prey_94,1
68,prey_95,1
68,prey_96,1
68,prey_97,1
68,prey_98,1
68,prey_99,1
69,prey_0,1
69,prey_1,1
69,prey_2,1
69,prey_3,1
69,prey_4,1
69,prey_5,1
69,prey_6,1
69,prey_7,1
69,prey_8,1
69,prey_9,1
69,prey_10,1
69,prey_11,1
69,prey_12,1
69,prey_13,1
69,prey_14,1
69,prey_15,1
69,prey_16,1
69,prey_17,1
69,prey_18,1
69,prey_19,1
69,prey_20,1
69,prey_21,1
69,prey_22,1
69,prey_23,1
69,prey_24,1
69,prey_25,1
69,prey_26,1
69,prey_27,1
69,prey_28,1
69,prey_29,1
69,prey_30,1
69,prey_31,1
69,prey_32,1
69,prey_33,1
69,prey_34,1
69,prey_35,1
69,prey_36,1
69,prey_37,1
69,prey_38,1
69,prey_39,1
69,prey_40,1
69,prey_41,1
69,prey_42,1
69,prey_43,1
69,prey_44,1
69,prey_45,1
69,prey_46,1
69,prey_47,1
69,prey_48,1
69,prey_49,1
69,prey_50,1
69,prey_51,1
69,prey_52,1
69,prey_53,1
69,prey_54,1
69,prey_55,1
69,prey_56,1
69,prey_57,1
69,prey_58,1
69,prey_59,1
69,prey_60,1
69,prey_61,1
69,prey_62,1
69,prey_63,1
69,prey_64,1
69,prey_65,1
69,prey_66,1
69,prey_67,1
69,prey_68,1
69,prey_69,1
69,prey_70,1
69,prey_71,1
69,prey_72,1
69,prey_73,1
69,prey_74,1
69,prey_75,1
69,prey_76,1
69,prey_77,1
69,prey_78,1
69,prey_79,1
69,prey_80,1
69,prey_81,1
69,prey_82,1
69,prey_83,1
69,prey_84,1
69,prey_85,1
69,prey_86,1
69,prey_87,1
69,prey_88,1
69,prey_89,1
69,prey_90,1
69,prey_91,1
69,prey_92,1
69,prey_93,1
69,prey_94,1
69,prey_95,1
69,prey_96,1
69,prey_97,1
69,prey_98,1
69,prey_99,1
70,prey_0,1
70,prey_1,1
70,prey_2,1
70,prey_3,1
70,prey_4,1
70,prey_5,1
70,prey_6,1
70,prey_7,1
70,prey_8,1
70,prey_9,1
70,prey_10,1
70,prey_11,1
70,prey_12,1
70,prey_13,1
70,prey_14,1
70,prey_15,1
70,prey_16,1
70,prey_17,1
70,prey_18,1
70,prey_19,1
70,prey_20,1
70,prey_21,1
70,prey_22,1
70,prey_23,1
70,prey_24,1
70,prey_25,1
70,prey_26,1
70,prey_27,1
70,prey_28,1
70,prey_29,1
70,prey_30,1
70,prey_31,1
70,prey_32,1
70,prey_33,1
70,prey_34,1
70,prey_35,1
70,prey_36,1
70,prey_37,1
70,prey_38,1
70,prey_39,1
70,prey_40,1
70,prey_41,1
70,prey_42,1
70,prey_43,1
70,prey_44,1
70,prey_45,1
70,prey_46,1
70,prey_47,1
70,prey_48,1
70,prey_49,1
70,prey_50,1
70,prey_51,1
70,prey_52,1
70,prey_53,1
70,prey_54,1
70,prey_55,1
70,prey_56,1
70,prey_57,1
70,prey_58,1
70,prey_59,1
70,prey_60,1
70,prey_61,1
70,prey_62,1
70,prey_63,1
70,prey_64,1
70,prey_65,1
70,prey_66,1
70,prey_67,1
70,prey_68,1
70,prey_69,1
70,prey_70,1
70,prey_71,1
70,prey_72,1
70,prey_73,1
70,prey_74,1
70,prey_75,1
70,prey_76,1
70,prey_77,1
70,prey_78,1
70,prey_79,1
70,prey_80,1
70,prey_81,1
70,prey_82,1
70,prey_83,1
70,prey_84,1
70,prey_85,1
70,prey_86,1
70,prey_87,1
70,prey_88,1
70,prey_89,1
70,prey_90,1
70,prey_91,1
70,prey_92,1
70,prey_93,1
70,prey_94,1
70,prey_95,1
70,prey_96,1
70,prey_97,1
70,prey_98,1
70,prey_99,1
71,prey_0,1
71,prey_1,1
71,prey_2,1
71,prey_3,1
71,prey_4,1
71,prey_5,1
71,prey_6,1
71,prey_7,1
71,prey_8,1
71,prey_9,1
71,prey_10,1
71,prey_11,1
71,prey_12,1
71,prey_13,1
71,prey_14,1
71,prey_15,1
71,prey_16,1
71,prey_17,1
71,prey_18,1
71,prey_19,1
71,prey_20,1
71,prey_21,1
71,prey_22,1
71,prey_23,1
71,prey_24,1
71,prey_25,1
71,prey_26,1
71,prey_27,1
71,prey_28,1
71,prey_29,1
71,prey_30,1
71,prey_31,1
71,prey_32,1
71,prey_33,1
71,prey_34,1
71,prey_35,1
71,prey_36,1
71,prey_37,1
71,prey_38,1
71,prey_39,1
71,prey_40,1
71,prey_41,1
71,prey_42,1
71,prey_43,1
71,prey_44,1
71,prey_45,1
71,prey_46,1
71,prey_47,1
71,prey_48,1
71,prey_49,1
71,prey_50,1
71,prey_51,1
71,prey_52,1
71,prey_53,1
71,prey_54,1
71,prey_55,1
71,prey_56,1
71,prey_57,1
71,prey_58,1
71,prey_59,1
71,prey_60,1
71,prey_61,1
71,prey_62,1
71,prey_63,1
71,prey_64,1
71,prey_65,1
71,prey_66,1
71,prey_67,1
71,prey_68,1
71,prey_69,1
71,prey_70,1
71,prey_71,1
71,prey_72,1
71,prey_73,1
71,prey_74,1
71,prey_75,1
71,prey_76,1
71,prey_77,1
71,prey_78,1
71,prey_79,1
71,prey_80,1
71,prey_81,1
71,prey_82,1
71,prey_83,1
71,prey_84,1
71,prey_85,1
71,prey_86,1
71,prey_87,1
71,prey_88,1
71,prey_89,1
71,prey_90,1
71,prey_91,1
71,prey_92,1
71,prey_93,1
71,prey_94,1
71,prey_95,1
71,prey_96,1
71,prey_97,1
71,prey_98,1
71,prey_99,1
72,prey_0,1
72,prey_1,1
72,prey_2,1
72,prey_3,1
72,prey_4,1
72,prey_5,1
72,prey_6,1
72,prey_7,1
72,prey_8,1
72,prey_9,1
72,prey_10,1
72,prey_11,1
72,prey_12,1
72,prey_13,1
72,prey_14,1
72,prey_15,1
72,prey_16,1
72,prey_17,1
72,prey_18,1
72,prey_19,1
72,prey_20,1
72,prey_21,1
72,prey_22,1
72,prey_23,1
72,prey_24,1
72,prey_25,1
72,prey_26,1
72,prey_27,1
72,prey_28,1
72,prey_29,1
72,prey_30,1
72,prey_31,1
72,prey_32,1
72,prey_33,1
72,prey_34,1
72,prey_35,1
72,prey_36,1
72,prey_37,1
72,prey_38,1
72,prey_39,1
72,prey_40,1
72,prey_41,1
72,prey_42,1
72,prey_43,1
72,prey_44,1
72,prey_45,1
72,prey_46,1
72,prey_47,1
72,prey_48,1
72,prey_49,1
72,prey_50,1
72,prey_51,1
72,prey_52,1
72,prey_53,1
72,prey_54,1
72,prey_55,1
72,prey_56,1
72,prey_57,1
72,prey_58,1
72,prey_59,1
72,prey_60,1
72,prey_61,1
72,prey_62,1
72,prey_63,1
72,prey_64,1
72,prey_65,1
72,prey_66,1
72,prey_67,1
72,prey_68,1
72,prey_69,1
72,prey_70,1
72,prey_71,1
72,prey_72,1
72,prey_73,1
72,prey_74,1
72,prey_75,1
72,prey_76,1
72,prey_77,1
72,prey_78,1
72,prey_79,1
72,prey_80,1
72,prey_81,1
72,prey_82,1
72,prey_83,1
72,prey_84,1
72,prey_85,1
72,prey_86,1
72,prey_87,1
72,prey_88,1
72,prey_89,1
72,prey_90,1
72,prey_91,1
72,prey_92,1
72,prey_93,1
72,prey_94,1
72,prey_95,1
72,prey_96,1
72,prey_97,1
72,prey_98,1
72,prey_99,1
73,prey_0,1
73,prey_1,1
73,prey_2,1
73,prey_3,1
73,prey_4,1
73,prey_5,1
73,prey_6,1
73,prey_7,1
73,prey_8,1
73,prey_9,1
73,prey_10,1
73,prey_11,1
73,prey_12,1
73,prey_13,1
73,prey_14,1
73,prey_15,1
73,prey_16,1
73,prey_17,1
73,prey_18,1
73,prey_19,1
73,prey_20,1
73,prey_21,1
73,prey_22,1
73,prey_23,1
73,prey_24,1
73,prey_25,1
73,prey_26,1
73,prey_27,1
73,prey_28,1
73,prey_29,1
73,prey_30,1
73,prey_31,1
73,prey_32,1
73,prey_33,1
73,prey_34,1
73,prey_35,1
73,prey_36,1
73,prey_37,1
73,prey_38,1
73,prey_39,1
73,prey_40,1
73,prey_41,1
73,prey_42,1
73,prey_43,1
73,prey_44,1
73,prey_45,1
73,prey_46,1
73,prey_47,1
73,prey_48,1
73,prey_49,1
73,prey_50,1
73,prey_51,1
73,prey_52,1
73,prey_53,1
73,prey_54,1
73,prey_55,1
73,prey_56,1
73,prey_57,1
73,prey_58,1
73,prey_59,1
73,prey_60,1
73,prey_61,1
73,prey_62,1
73,prey_63,1
73,prey_64,1
73,prey_65,1
73,prey_66,1
73,prey_67,1
73,prey_68,1
73,prey_69,1
73,prey_70,1
73,prey_71,1
73,prey_72,1
73,prey_73,1
73,prey_74,1
73,prey_75,1
73,prey_76,1
73,prey_77,1
73,prey_78,1
73,prey_79,1
73,prey_80,1
73,prey_81,1
73,prey_82,1
73,prey_83,1
73,prey_84,1
73,prey_85,1
73,prey_86,1
73,prey_87,1
73,prey_88,1
73,prey_89,1
73,prey_90,1
73,prey_91,1
73,prey_92,1
73,prey_93,1
73,prey_94,1
73,prey_95,1
73,prey_96,1
73,prey_97,1
73,prey_98,1
73,prey_99,1
74,prey_0,1
74,prey_1,1
74,prey_2,1
74,prey_3,1
74,prey_4,1
74,prey_5,1
74,prey_6,1
74,prey_7,1
74,prey_8,1
74,prey_9,1
74,prey_10,1
74,prey_11,1
74,prey_12,1
74,prey_13,1
74,prey_14,1
74,prey_15,1
74,prey_16,1
74,prey_17,1
74,prey_18,1
74,prey_19,1
74,prey_20,1
74,prey_21,1
74,prey_22,1
74,prey_23,1
74,prey_24,1
74,prey_25,1
74,prey_26,1
74,prey_27,1
74,prey_28,1
74,prey_29,1
74,prey_30,1
74,prey_31,1
74,prey_32,1
74,prey_33,1
74,prey_34,1
74,prey_35,1
74,prey_36,1
74,prey_37,1
74,prey_38,1
74,prey_39,1
74,prey_40,1
74,prey_41,1
74,prey_42,1
74,prey_43,1
74,prey_44,1
74,prey_45,1
74,prey_46,1
74,prey_47,1
74,prey_48,1
74,prey_49,1
74,prey_50,1
74,prey_51,1
74,prey_52,1
74,prey_53,1
74,prey_54,1
74,prey_55,1
74,prey_56,1
74,prey_57,1
74,prey_58,1
74,prey_59,1
74,prey_60,1
74,prey_61,1
74,prey_62,1
74,prey_63,1
74,prey_64,1
74,prey_65,1
74,prey_66,1
74,prey_67,1
74,prey_68,1
74,prey_69,1
74,prey_70,1
74,prey_71,1
74,prey_72,1
74,prey_73,1
74,prey_74,1
74,prey_75,1
74,prey_76,1
74,prey_77,1
74,prey_78,1
74,prey_79,1
74,prey_80,1
74,prey_81,1
74,prey_82,1
74,prey_83,1
74,prey_84,1
74,prey_85,1
74,prey_86,1
74,prey_87,1
74,prey_88,1
74,prey_89,1
74,prey_90,1
74,prey_91,1
74,prey_92,1
74,prey_93,1
74,prey_94,1
74,prey_95,1
74,prey_96,1
74,prey_97,1
74,prey_98,1
74,prey_99,1
75,prey_0,1
75,prey_1,1
75,prey_2,1
75,prey_3,1
75,prey_4,1
75,prey_5,1
75,prey_6,1
75,prey_7,1
75,prey_8,1
75,prey_9,1
75,prey_10,1
75,prey_11,1
75,prey_12,1
75,prey_13,1
75,prey_14,1
75,prey_15,1
75,prey_16,1
75,prey_17,1
75,prey_18,1
75,prey_19,1
75,prey_20,1
75,prey_21,1
75,prey_22,1
75,prey_23,1
75,prey_24,1
75,prey_25,1
75,prey_26,1
75,prey_27,1
75,prey_28,1
75,prey_29,1
75,prey_30,1
75,prey_31,1
75,prey_32,1
75,prey_33,1
75,prey_34,1
75,prey_35,1
75,prey_36,1
75,prey_37,1
75,prey_38,1
75,prey_39,1
75,prey_40,1
75,prey_41,1
75,prey_42,1
75,prey_43,1
75,prey_44,1
75,prey_45,1
75,prey_46,1
75,prey_47,1
75,prey_48,1
75,prey_49,1
75,prey_50,1
75,prey_51,1
75,prey_52,1
75,prey_53,1
75,prey_54,1
75,prey_55,1
75,prey_56,1
75,prey_57,1
75,prey_58,1
75,prey_59,1
75,prey_60,1
75,prey_61,1
75,prey_62,1
75,prey_63,1
75,prey_64,1
75,prey_65,1
75,prey_66,1
75,prey_67,1
75,prey_68,1
75,prey_69,1
75,prey_70,1
75,prey_71,1
75,prey_72,1
75,prey_73,1
75,prey_74,1
75,prey_75,1
75,prey_76,1
75,prey_77,1
75,prey_78,1
75,prey_79,1
75,prey_80,1
75,prey_81,1
75,prey_82,1
75,prey_83,1
75,prey_84,1
75,prey_85,1
75,prey_86,1
75,prey_87,1
75,prey_88,1
75,prey_89,1
75,prey_90,1
75,prey_91,1
75,prey_92,1
75,prey_93,1
75,prey_94,1
75,prey_95,1
75,prey_96,1
75,prey_97,1
75,prey_98,1
75,prey_99,1
76,prey_0,1
76,prey_1,1
76,prey_2,1
76,prey_3,1
76,prey_4,1
76,prey_5,1
76,prey_6,1
76,prey_7,1
76,prey_8,1
76,prey_9,1
76,prey_10,1
76,prey_11,1
76,prey_12,1
76,prey_13,1
76,prey_14,1
76,prey_15,1
76,prey_16,1
76,prey_17,1
76,prey_18,1
76,prey_19,1
76,prey_20,1
76,prey_21,1
76,prey_22,1
76,prey_23,1
76,prey_24,1
76,prey_25,1
76,prey_26,1
76,prey_27,1
76,prey_28,1
76,prey_29,1
76,prey_30,1
76,prey_31,1
76,prey_32,1
76,prey_33,1
76,prey_34,1
76,prey_35,1
76,prey_36,1
76,prey_37,1
76,prey_38,1
76,prey_39,1
76,prey_40,1
76,prey_41,1
76,prey_42,1
76,prey_43,1
76,prey_44,1
76,prey_45,1
76,prey_46,1
76,prey_47,1
76,prey_48,1
76,prey_49,1
76,prey_50,1
76,prey_51,1
76,prey_52,1
76,prey_53,1
76,prey_54,1
76,prey_55,1
76,prey_56,1
76,prey_57,1
76,prey_58,1
76,prey_59,1
76,prey_60,1
76,prey_61,1
76,prey_62,1
76,prey_63,1
76,prey_64,1
76,prey_65,1
76,prey_66,1
76,prey_67,1
76,prey_68,1
76,prey_69,1
76,prey_70,1
76,prey_71,1
76,prey_72,1
76,prey_73,1
76,prey_74,1
76,prey_75,1
76,prey_76,1
76,prey_77,1
76,prey_78,1
76,prey_79,1
76,prey_80,1
76,prey_81,1
76,prey_82,1
76,prey_83,1
76,prey_84,1
76,prey_85,1
76,prey_86,1
76,prey_87,1
76,prey_88,1
76,prey_89,1
76,prey_90,1
76,prey_91,1
76,prey_92,1
76,prey_93,1
76,prey_94,1
76,prey_95,1
76,prey_96,1
76,prey_97,1
76,prey_98,1
76,prey_99,1
77,prey_0,1
77,prey_1,1
77,prey_2,1
77,prey_3,1
77,prey_4,1
77,prey_5,1
77,prey_6,1
77,prey_7,1
77,prey_8,1
77,prey_9,1
77,prey_10,1
77,prey_11,1
77,prey_12,1
77,prey_13,1
77,prey_14,1
77,prey_15,1
77,prey_16,1
77,prey_17,1
77,prey_18,1
77,prey_19,1
77,prey_20,1
77,prey_21,1
77,prey_22,1
77,prey_23,1
77,prey_24,1
77,prey_25,1
77,prey_26,1
77,prey_27,1
77,prey_28,1
77,prey_29,1
77,prey_30,1
77,prey_31,1
77,prey_32,1
77,prey_33,1
77,prey_34,1
77,prey_35,1
77,prey_36,1
77,prey_37,1
77,prey_38,1
77,prey_39,1
77,prey_40,1
77,prey_41,1
77,prey_42,1
77,prey_43,1
77,prey_44,1
77,prey_45,1
77,prey_46,1
77,prey_47,1
77,prey_48,1
77,prey_49,1
77,prey_50,1
77,prey_51,1
77,prey_52,1
77,prey_53,1
77,prey_54,1
77,prey_55,1
77,prey_56,1
77,prey_57,1
77,prey_58,1
77,prey_59,1
77,prey_60,1
77,prey_61,1
77,prey_62,1
77,prey_63,1
77,prey_64,1
77,prey_65,1
77,prey_66,1
77,prey_67,1
77,prey_68,1
77,prey_69,1
77,prey_70,1
77,prey_71,1
77,prey_72,1
77,prey_73,1
77,prey_74,1
77,prey_75,1
77,prey_76,1
77,prey_77,1
77,prey_78,1
77,prey_79,1
77,prey_80,1
77,prey_81,1
77,prey_82,1
77,prey_83,1
77,prey_84,1
77,prey_85,1
77,prey_86,1
77,prey_87,1
77,prey_88,1
77,prey_89,1
77,prey_90,1
77,prey_91,1
77,prey_92,1
77,prey_93,1
77,prey_94,1
77,prey_95,1
77,prey_96,1
77,prey_97,1
77,prey_98,1
77,prey_99,1
78,prey_0,1
78,prey_1,1
78,prey_2,1
78,prey_3,1
78,prey_4,1
78,prey_5,1
78,prey_6,1
