step,species_id,population_size
4,68334d4a-d77a-4a0f-8a15-9f85b9a8c2d8,1
4,c9c0e36e-ce99-4c1b-ab3d-8ea6e413e48b,1
4,9791ff27-a4e0-410e-a2bc-adcf3edbbce9,1
4,49074db4-6e07-455c-987a-13a378bf4759,1
4,ab2f4363-ee34-4240-b69d-4ce28fc21619,1
4,328f9077-3bed-449d-a065-64c0d2111eb7,1
4,86513eb7-339f-4132-aa82-420d786be937,1
4,2832c23d-d780-458b-8751-4c0cf38dac67,1
4,23ff44ae-141a-422a-8fb2-a3055b6f646a,1
4,987544dd-457d-4520-8d03-7a6aa3769149,1
4,9a05a8c3-6779-4f35-ace1-26d49f8d89d4,1
4,d6ad9e70-c066-4c88-9996-0a58bc435613,1
4,672193ba-937c-4ff3-9757-8653a216246c,1
4,0e75d766-15c3-41db-a689-6be60e02bbd1,1
4,097cf904-040c-4cc8-9953-f9c21d977bcd,1
4,ee7ae3e9-31bd-4bf0-8f09-783f4f53c159,1
4,f8b60157-177b-4fbf-9714-74abe991bbda,1
4,4248a32e-3c47-4661-afb9-d1b85bac0c17,1
4,2705781e-4e0e-4e55-86c0-a6a30a2cc636,1
4,c8b153a8-94be-405a-a732-eb94fedcd2da,1
4,a7a3c48c-22e2-4579-bb54-d224114119fe,1
4,831771a7-895b-4553-9227-3700ea16e068,1
4,45db7a69-9a1f-4747-83d0-f89161d7c8ba,1
4,f9d4fa93-4982-4e2e-a17d-f2ad366d471d,1
4,8ba53fb8-37fc-47fd-a9a9-c7367a1fb237,1
4,ed23f094-9ca7-4840-a4cb-6d8b075b810b,1
4,229dd46e-65ba-4362-9f02-9aced1fa3a38,1
4,a3e3094a-1d8a-437b-bb84-868188fe1c91,1
4,7086c3bc-d39c-45e5-b747-8964b8f807ef,1
4,22b7a2ca-a4c4-4a04-b9e5-05ad2776f526,1
4,4e969a9a-4425-4b81-9bf2-d2bcb6b5e4c2,1
4,151cc80d-76af-4ffc-beed-f86475a54c5e,1
4,dcc9c630-75d3-487c-9448-312c66b7893f,1
4,2310977e-0b77-4126-baa3-b4496f7298d4,1
4,95bd8b0f-3664-4f95-b9e8-24080572c258,1
4,db5b9907-8131-4083-8f19-2774ff5f4f06,1
4,f34c9b1f-fcf3-4418-be7e-2b439107ab3a,1
4,e01b2957-725f-46f5-b3eb-79b0d651100b,1
4,fc41c77b-a2de-4a62-a268-23e48fe10aea,1
4,524d1d67-3092-4891-b46d-64ba83e427c3,1
4,9119c293-ad80-4160-b54a-58c109eb8946,1
4,bcd98e2e-92fb-4fed-adfb-2b5ba270eb14,1
4,613f296f-b8ea-428c-88f7-23494d9103be,1
4,5cb53847-7b97-4e50-b24c-4315efbdfec6,1
4,d01df9db-52ff-4a66-a6e1-00f0967ec967,1
4,42a5ed9a-a84e-4d69-8273-af781d5aa788,1
4,a664982b-0f0f-44a8-80f5-40412077a716,1
4,ab36aefc-4fe3-49f9-bd78-fd9e44788b1a,1
4,612f4818-4da1-47d2-8196-d27d260f24d8,1
4,2c89d884-33f2-40a2-8f07-1c7a7e0163d3,1
4,0eb267ac-e9f1-4a7c-b881-b49be621cc25,1
4,4f9ba4b5-c3bd-4daf-ae9c-f8baabc06595,1
4,fece7f4b-141c-4105-9a5f-3de7141a7f5c,1
4,27a95f16-2f36-459a-94f8-4f9c6ea9aa85,1
4,bcbcf570-b33b-46e5-825f-af24d1aef6a4,1
4,1d760cf4-e336-4505-9452-0ea8eea75e98,1
4,905740ff-32dc-48b7-bf2b-5b29ee51aff2,1
4,fc2bbabc-0512-4e60-88f9-c1f5ce071ccc,1
4,d529d077-ea4c-4c7f-8bb5-d8d7f09e23e4,1
4,7b43b365-12f4-4ad7-a35a-3d38ec76cb53,1
4,abde5d68-cab7-41fa-8027-a702ffbbdbd9,1
4,2ee08717-afbf-493b-a2e3-c060a212d512,1
4,569ddc23-fbdf-4e2d-897e-1a5c28f65ea5,1
4,9a15b098-07f7-4b15-ba9b-0e45b362f606,1
4,77d88624-37e5-43bf-a52d-e9b0db115b99,1
4,02934d49-3179-42fe-88db-ea22fc0ea54e,1
4,f3545539-c87d-400d-90ec-f96f0bedcfba,1
4,df8e7f98-c81e-49fd-97e0-91d5d0802227,1
4,3780d439-feec-4e77-9f13-314958ceeea5,1
4,6ac84fe5-61f2-4416-a168-aed833d015db,1
4,50dec5f7-3117-4cd2-8b58-0a34990d3a1d,1
4,340322ff-1d0a-48f8-8cf4-910d05ce76f9,1
4,2e08e2e0-b8e1-4fbc-8076-1ce25ce2aed4,1
4,1a49b2fb-da51-48ef-a943-0bede6cff546,1
4,211996be-498e-42da-b10e-5aeb25901cb3,1
4,5965b00c-2663-4cd6-b156-e1c286128557,1
4,4704a6c6-8c72-4f94-ba7d-28f06b889e73,1
4,8347f495-8fdc-4239-b648-e72a78091ec0,1
4,d5adfa98-ce0b-4b92-9fc1-5c77e7cf73a8,1
4,98e79b76-f628-40a9-9607-aca286d26099,1
4,e5d32277-a51e-46f6-8ab5-81ede9adeed4,1
4,d1c6887d-10f7-4273-911a-03a936c17387,1
4,f685c05d-dcaa-407d-adff-5eaa70cc5e47,1
4,4048bcda-0c77-4f39-a177-9c4254e65230,1
4,f4d2ec8e-ac69-4577-839e-c1dfb56bece2,1
4,6da283a4-f55b-4c19-a341-a40b3ab74d62,1
4,e1752574-3cf0-4e15-9df9-78ebde8a30eb,1
4,2b8c68c9-9a17-4488-9e8c-b89da6561270,1
4,5619b39d-b9da-4d3a-8bcd-4c52e7a1a6f1,1
4,f2483630-7a98-4dc4-b17b-b35bc089c703,1
4,ac396ff7-8749-4f74-9fd9-575a3ba6da86,1
4,04c0ef20-0d38-4d70-8552-065f4323f9a8,1
4,9ad5c445-343f-4ab7-989d-3c8e456c2232,1
4,d52cfbf0-00a8-4f74-8674-ca0033148095,1
4,b766e79e-350c-4169-8947-1fc0b86da29a,1
4,1d894c83-8536-42fe-8c2f-c8ce29a1b4a3,1
4,ac724c6d-dcd6-488b-84cd-cceb99cff62e,1
4,703337c2-b468-4602-9036-3a64695cc235,1
4,a0d5cc96-f17a-4804-8a5e-a5c671899ce1,1
4,80ebf9fa-45eb-429d-ac92-f9978a3bd173,1
4,08b00914-d4a2-4f47-81d9-024be9eb8e39,1
4,eef42f7c-6bb4-4763-b13e-99167a1a6a4b,1
4,e480cfe7-b83c-4471-b2e4-4bd6a957765c,1
4,d9b406fe-9b89-40b3-8143-125b8bdc52ca,1
4,837180e0-82da-4685-ac93-03b5f8eb323a,1
4,1bac1165-13e0-4954-9ac3-22a96cf258cd,1
4,d8bae666-a38d-4815-adcc-957bf3aa7e6a,1
4,8248e27b-717b-4b12-abae-c7cad82b003a,1
4,be8ea184-b93f-4253-89f5-4651e63df409,1
4,64161dfb-3f94-40a5-b80b-24b79746aea0,1
4,9cf8f231-c522-45d0-b0a6-e846d28a40f9,1
4,3c7aa692-4a99-445d-9348-336a2c2a2933,1
4,5e45297a-38aa-47dc-8c17-0f46e73a67bf,1
4,972b5f97-0d18-43e4-88f5-6037ba91ee9a,1
4,ee8d44c8-f95d-49a9-a849-3914630647ff,1
4,84141ce6-bbd6-4a6a-8347-23d4a550119c,1
4,d8fbc38b-99c1-491d-b806-44ead36b3f3f,1
4,47ace564-61e3-4aeb-bd1a-c98871b9a2bc,1
4,52e22d71-7327-4c06-b0e7-8ba4bbaec13e,1
4,dbee0eeb-7f52-4a81-9ed2-a29d8bdc5f08,1
4,7d70aaee-d22c-437f-b45e-a3b1dfd65cd0,1
4,b3508ab5-ed3e-4697-ba1a-72abdf9ddc70,1
4,d8d7a049-fc9f-4a15-b5b2-c538c267a56e,1
4,83e5ddd0-4474-467e-b7ae-af04ae19ab55,1
4,a5800f25-bd92-439c-9a0d-f5b754890028,1
4,571c699e-675d-4996-9b05-5a2519b794a7,1
4,95422941-b957-44df-aff8-a19767aa1a41,1
4,d7ac5daa-57d3-4942-ae79-653447f9bb1a,1
4,e3a70325-e6da-4291-a801-5c3424c78bf3,1
4,9681820f-7d4a-4547-b153-9776fe8a0c5d,1
4,3d441664-509a-4f28-b7c7-53bc34dcf71f,1
4,1d5deb4c-010d-4344-84d0-a5ddf782a8cc,1
4,39d6d393-2a86-4591-89bb-b176a286e7dc,1
4,c10a0bf5-0cb5-4885-b965-e71089b03645,1
4,cfac0e0b-38d4-47ea-9b73-e4c09adba14e,1
4,e283ce54-e4bf-4ba5-88b4-4e5f2cb3e53f,1
4,79bcba13-dea9-4e29-8539-44c8bcf825a4,1
4,f2546db2-5869-4aee-8907-799fd10b72ea,1
4,5024ccb4-37c7-4ebd-8139-7b510ca62153,1
4,f775fc77-e379-419a-94cc-28a3b5de4a49,1
4,0ee8ced4-8473-468e-9526-691e4c5c8e98,1
4,0316d36c-155c-4857-9911-d6260116eebf,1
4,027bb3a8-ae82-4ba0-bb65-7ce1f3ab930d,1
4,9a354c98-2b31-4efc-9396-a6793b54c655,1
4,95f1910a-e24d-4ad2-8dd0-cb71bbbcfa73,1
4,6571f36b-700c-4e47-80c2-335bd482a134,1
4,ca0c3198-674e-47a1-9ef1-848e7849dcad,1
4,d26699d3-ea4e-4eed-b406-e691f1ab3ecb,1
4,2cf042b1-fa34-454b-a8d3-e18c080a7559,1
4,f77bf2fa-e4ee-491a-aa71-4b8db2fcd077,1
4,3d371354-c92b-4c7b-ab87-060f88e9436f,1
4,8cf052fc-4602-4759-b805-881428765db1,1
4,3101053f-3154-4d4e-a828-1b3a1dd3e987,1
4,3a34b6b9-d0c0-44e4-8a65-115a0fe8bc3c,1
4,625ff0f2-1d6c-4aee-99ee-297c064b7726,1
4,905a684f-47f4-4a1b-8cff-fad6bfaddfdb,1
4,6e42907b-31df-4999-8dc3-23a8fbefdfba,1
4,518cb100-00b5-4efd-b0a0-73eec1240c5f,1
4,7f0bd13e-164c-4b8a-8f9d-e6d4eeba4995,1
4,ceaa420d-f544-4de0-9a25-66ffe90bc55c,1
4,9b7fb49e-3bbd-429f-9f93-b9d66e9bca86,1
4,805e7d61-b9d9-4a7b-b1fe-e2af720e8747,1
4,65d7a0d1-cabd-4c2c-8f6e-4f3e076bac6d,1
4,f1931e89-0e6c-4363-852c-ebe752a89eec,1
4,9f8d92ca-4b4f-4edd-9898-3c2e2ef2fbf4,1
4,9de0cfbf-4166-4b92-9403-37e81830a856,1
4,ffe493b6-7124-4d62-bbfb-9c20eec90b4a,1
4,4160b0a6-263f-4fcd-9f31-7b9e92456250,1
4,f9d97750-c8e6-441e-a65c-ff7d9a0c5cb6,1
4,13cbe8c7-56f9-4bb0-aace-61e15ab86213,1
4,fefc0910-c681-4ec2-9eb6-30bbf298c9d1,1
4,770d2988-a371-4704-ac14-b075673b5dab,1
4,3001cdee-9ac6-4f25-a6c9-606faa746525,1
4,605b59fa-3cf3-471e-8e94-d38c31022ba9,1
4,8f6d6370-2314-41b9-b608-e63cdfbca035,1
4,b19e9de7-b043-4cad-8be2-8016123e1a33,1
4,34ead12f-2c69-41c1-bd9a-b20bf9c81c32,1
4,77fde774-631d-4315-a0d4-39f38fec62cf,1
4,79d6b940-9d4c-45f4-bcf5-cbfa6aef8697,1
4,ad618419-961f-4cb8-9eb6-bab4d44ccdfd,1
4,49e34e63-7675-4f38-b5f7-3749c24143cb,1
4,46577668-0977-4767-8a7d-ea4f2e05db1b,1
4,56f95562-e128-43fd-b330-2559b875067d,1
4,a39849a4-0b9a-45d9-a4b5-08f46125b79f,1
4,fc2431cf-c1b7-4873-a102-c13526898882,1
4,c0768568-85be-489d-9c7e-85a46d3651c9,1
4,4ed86344-ddeb-4474-83b5-bf6e9952491d,1
4,ebd6212b-2a56-414d-aa26-ce5b9d73d7c4,1
4,4c74b756-f439-40ab-8454-d825f6d75091,1
4,4a53fc05-af2d-4584-9c33-20046c924724,1
4,a2bb0750-9695-4c62-84f0-6adfa569f7a0,1
4,cc448d98-cc5c-458d-b3d6-c778e12d5f8b,1
4,182e96e6-7604-400e-a5c6-7967f249f85f,1
4,9304f9a6-dbec-4f77-962b-339dca59767b,1
4,3410ad04-0f43-41b0-a29c-7fc37bf54d00,1
4,1eb47571-e905-4608-b07f-d64e4cef572d,1
4,4dbb8c3e-b79b-40b5-a6aa-dc54e4fe7630,1
4,6faee940-9a6b-4925-9e37-c267f58073cd,1
4,4c236845-6335-483f-91a6-f75001947424,1
4,a7c39bf0-6e0c-4c8f-bb76-a31a74df7df4,1
4,ea4c826d-2736-4361-baa3-9d45ac367b09,1
4,4785ad05-4065-4bd9-b4da-8b05eff2468c,1
4,189107dd-0ab9-43e8-b1ec-72a714e2e785,1
4,68b34597-24e5-4b28-a78a-03c0b1cc33c8,1
4,a817c298-f003-46b5-8a9d-2e6a4bb7502d,1
4,2f59f2fe-6004-4544-a1df-800de0b6667a,1
4,8d64a051-9d15-4316-9a8a-17d0260b2fa6,1
4,46df7cae-72f8-4b9e-9e47-88a6fc2226b8,1
4,118bc10f-fdcb-4892-8013-ef759e4aa3ec,1
4,e8fb51ca-5557-4781-bb85-18079fdf9d54,1
4,89132a82-1857-46de-b35b-577d0875e05c,1
4,d856819d-a1ae-44e9-9d3d-ab44eae7ec2e,1
4,1b7df38f-a911-4118-bdfc-d7b006ab164c,1
4,0015b5fe-524d-4095-a392-5178fc7e2706,1
4,5c458a91-399c-4770-af24-b6cf0f555971,1
4,b41584a9-4641-4bb1-939d-9523212e266d,1
4,f460fd0e-e61a-411b-ad8f-1eb72e2306d2,1
4,45f31ba7-4877-4b99-81a8-93610823e9aa,1
4,64def735-3cc7-4cc9-82b4-569f4f094fef,1
4,f3222b80-a15c-47ac-8c99-a9c3dc7d2923,1
4,739e283f-b417-4b04-b247-f727dbea42b9,1
4,ad03acf7-d594-471a-a754-d4ddf52630e3,1
4,1ddbd57f-0fa6-46a9-9017-b7686001aa89,1
4,ed8b64d1-5310-4011-9226-253366a608c5,1
4,9cffddab-a71a-4642-a687-e87b6c298dca,1
4,5bae7d42-c424-47ba-a552-2c06c27df3e9,1
4,bceaab0f-1ff6-4355-82de-6536dad35ac4,1
4,5b88a002-4b87-4d77-94d5-f214d60fcafd,1
4,ed2fcf8a-4d5a-4203-956f-41c366a5cfcc,1
4,21ea6d5c-2910-469a-8f17-7805142773ea,1
4,16cc47bd-790f-4aba-a00c-0ad03bb0d4dc,1
4,dc38ac2d-e845-4821-a3ab-b81c654d7c97,1
4,539ac2cd-d2b3-42d2-ba4d-3cdded498414,1
4,c23de0d0-1061-45dd-8bf9-cd883be8ffd0,1
4,d8bc5416-23f4-4dbe-a204-72fb61d2fbe3,1
4,3076b800-7ea3-4103-a2a6-4d67145fffb5,1
4,b7401f77-4c8c-41d6-baa3-c4cd996f7c29,1
4,16a6943d-3eef-4c1c-ad9c-dcca47f0c1b2,1
4,156d053c-9b97-4829-9d8b-e5c08d70f84c,1
4,d766b80d-bd44-456f-9e8b-bdba9a346fd7,1
4,06a39317-7ab5-4e76-9452-018b7d889f2c,1
4,9548cd22-4f71-4ec9-86b2-50de2b0fff02,1
4,e9db3145-856f-47c5-9749-f83f6735ee6f,1
4,a2150a33-59ec-45e8-8ee5-32f3417425ec,1
4,e93f3fd7-c853-425c-b022-8a8e422965b8,1
4,9905d9d4-25ca-4a63-9899-b922d8652baf,1
4,094a6a17-337e-4c2b-b659-e75e5c4b2cd5,1
4,c371b983-4d7e-46c1-b819-82f790dec449,1
4,8bf3fd4f-93be-460d-9b70-276c4759e8f3,1
4,60d4cf79-95e5-419a-8327-2b072a6c702a,1
4,cb164c46-b04f-402f-acdc-aa439e0373b8,1
4,7a249d07-2859-4c9e-936b-86eb4c6ebf4e,1
4,5b7eaf87-d973-459f-9f81-e8aa6a2f1f93,1
4,4cef5f9a-9613-4563-a5ab-dcc4221c843c,1
4,f936747e-f645-4644-9c18-700d04810a01,1
4,1a6b6d9d-08ed-42b2-9951-70d606a51fa0,1
4,1c3cc8ef-a6cc-4864-b413-ea03d1089fba,1
4,a3eb448b-212e-455f-8596-5dd1249e6c72,1
4,5d6dcf2f-a3c0-4dcd-b0fe-49a96c16b1ef,1
4,250415a7-8f99-4a11-8841-73a34ad47227,1
4,97120be8-614c-4548-9136-7d3dc80fad0e,1
4,ae96884d-4102-44da-b6c2-136abd1e57a7,1
4,5377848a-8b0e-473e-a0d7-3d05a8afa796,1
4,ef3f43e7-1d11-4689-b998-aa591a7d43dc,1
4,3122a8c3-f511-4542-8d64-64ca096a3028,1
4,48a2ca52-fd97-4c2e-80c0-d9910112e6dd,1
4,8fe12571-1086-40f5-afbe-7dabf3167ccb,1
4,b6599f4c-1a0c-4050-a14b-f37bc677cee0,1
4,6e0151bc-cfc7-4827-937b-c8d07ba3f5da,1
4,afa6cdee-49e8-405f-bac0-c46ab2917ecf,1
4,712c180e-d74b-46ed-ac7a-7f5362154be3,1
4,382534ab-ebb7-4c46-9c2c-5190ebd89a93,1
4,a6349c5e-0152-439a-b875-9905673903cc,1
4,8adef3ff-52fb-441e-9d95-58321d31f61c,1
4,40db094c-1975-4d94-aad1-7fa18173b290,1
4,3db4bb0e-450a-4561-bf2d-4b5dcd3a9d8f,1
4,e143e9ff-968e-455e-acbe-5fac3f56517d,1
4,bfae1fed-c87f-4e9a-a6f8-ce11eed4b6c2,1
4,1575baa7-be71-4ba0-b1b9-fb2e5bf84381,1
4,4b1dc210-2ff0-41a4-8437-a8dd2037d28b,1
4,c4c1bc7f-4516-4ec3-8955-f3f291b1ea0b,1
4,54e089fd-5393-4c4a-ad36-10242b01677d,1
4,baf41f0a-4e5b-4dfc-b266-419961fdf67e,1
4,5908a877-db15-44fa-8716-fffb5440378e,1
4,5f8cc7e8-ef15-4f65-b45b-e95901edc260,1
4,cbb723e7-c469-4308-9ddb-bd3d8b8f64ec,1
4,09386c66-e913-40a9-981b-3536747256fb,1
4,404deb52-b9f1-47a0-aa5a-581994731a3a,1
4,9412a3c6-e5af-4d6e-8c2f-27fd976ec9ad,1
4,55fab3ae-9157-43f0-b841-7d6fa6d03a06,1
4,7339c4d8-7cd5-4a38-bbf8-112f14aa4ce1,1
4,6beca4d0-b455-4941-8d04-b4f551fd7cc3,1
4,bb0f926d-da9c-4148-9dbe-11ec98275010,1
4,eb7f392b-11a5-4a1c-bab2-df75d7e0e712,1
4,b1a98559-22ec-4fd3-a670-399c47bd84e3,1
4,57fbf64c-260d-4e32-b0a3-72013d7514de,1
4,d9436289-f7cd-4e06-a550-253dfed8c83c,1
4,854060c1-61f7-4d2a-a727-107fd375e4bf,1
4,c2dd5442-b363-4a3c-beeb-837c485f72b5,1
4,0fc2de32-ba81-4c79-8303-30bc0eb44215,1
4,c82b94ff-d095-4811-8d95-9c2850403f1b,1
4,10de98f8-1927-4f49-84eb-f7792cdf2d63,1
4,a552811c-4555-4112-80b4-b4cc7de396b0,1
4,a4d94bb6-4be9-487b-9619-abc2d1e6076d,1
4,88134f20-018f-47af-b80f-1c6615e25f62,1
4,df6c8c89-d421-4146-8636-68b8f998a87e,1
4,8f57fe67-13b9-4640-9efe-eefc5027b2c5,1
4,0041eb9e-fda3-4c99-961f-48e17d966255,1
4,aaa234aa-54b8-4039-94f9-a37df6959361,1
4,df65f3c9-6c95-4eae-8754-bad26c0c340a,1
4,98efaaa2-499f-4c21-b8b5-ebb5c4c69b0c,1
4,798daef1-db3d-4b89-b800-72284a74ac7e,1
4,6e5679e6-b0fa-4fb7-a91e-66365dab39db,1
4,179e1846-a9f2-4ceb-81a7-5e947cdcca72,1
4,6d953c7c-fba4-4a80-aa2f-e3109bd806e1,1
4,fed0cec7-a460-4cc1-9aa7-af8a0073ec1f,1
4,9606bc05-9789-4c66-9b66-2ed7e751f6f1,1
4,4be8e2f0-5310-4e72-b8b8-63ec471136f6,1
4,7a2c36cd-c9d8-47cb-abfb-7ba766924286,1
4,6c8f3ad1-6a38-45f8-b979-db9f606ac221,1
4,1ecd7f4c-30d6-4350-8f1d-687b25b1b36b,1
4,6d2ed806-639f-418c-b7b9-b2170d70dcc2,1
4,117dbe69-aecd-4fe2-bc2a-02997b1aad60,1
4,9c9ed6e4-8854-4593-9909-191c3985d9ea,1
4,f4be5ff3-fe15-45fc-861f-304925507f9c,1
4,d46024e5-b58c-4cd6-a775-02270c7909a5,1
4,9ff808f0-7bc5-4030-9e03-70881f74e852,1
4,649de7de-7482-41da-b57a-28e8b60c2890,1
4,521fd478-c72a-4b80-88de-69d76fbbd240,1
4,7fa0e56f-48e1-4a69-b7af-61ed270484e0,1
4,c1e6ff0b-28c2-48a7-8185-f23988bf6a6e,1
4,34ebffcf-31fc-4b91-8aeb-70e686977397,1
4,6b16dc81-f96f-4303-83dc-10308d6b22b6,1
4,5810053c-e409-4ab6-ae44-24f0f9ac00e7,1
4,b2256adf-fe06-4bb1-a845-6491c4ffea83,1
4,9a75884b-5076-4542-87f8-0025575f02a1,1
4,53df6003-56b2-4fa5-875b-cdbba5dda3f2,1
4,b978f4b6-5abf-419a-b2b4-5e8214b9772e,1
4,1d951e4e-91a1-4ccf-bafe-ecb53924139d,1
4,c97ca172-8492-4ea6-991c-c257821e47f3,1
4,0ca33379-1b4a-4417-b10a-c6b9c2b8a046,1
4,5a9e1c20-9dc1-4645-844d-0680939a00dc,1
4,f6947ad1-89d0-40d3-9749-de767bf184e3,1
4,f52cff9f-c34d-4800-817d-1f35fc466ed7,1
4,d869fe22-72ce-4572-9754-b2aee6aa4c58,1
4,d4c04391-f7fb-482c-8365-45246f555c74,1
4,6f312472-2fb0-44c1-91dc-9674cee8370c,1
4,d0e85a1a-7f9e-4eb2-bdb1-1f3a3aee29a8,1
4,6d7d0ac6-01e2-4faa-bc16-68b877f6cf04,1
4,364a10e8-e4a4-46a9-95f8-844ece4578a1,1
4,fc91014f-7e5c-432f-a66a-5f340ca08aba,1
4,54c3caa3-7299-4029-9516-0d2463306f51,1
4,93a89d1e-c4cc-456f-af1a-b4160bf2778c,1
4,c56e1948-2498-4e19-95cd-a004a14a3ca7,1
4,95243a56-feff-4e97-96fa-283265166c85,1
4,b8fba83d-898a-4ff1-a37f-424ad4b856e8,1
4,749b44cd-f393-4533-8ffc-3530c54334a7,1
4,c9ad613d-cd0e-4d14-968f-d24c6c82b3b0,1
4,24544fa3-962a-415e-bbf0-d35284ce2401,1
4,e05eb7a8-cc9f-4981-b729-90b0988fa086,1
4,76f0de57-7b0c-496b-b872-77ff1679d21b,1
4,a9b60ad4-f02c-4f98-82f1-8e333aeeffa0,1
4,c3a1c7da-f1d1-4e26-9fdf-452cd02c0755,1
4,fcf74ae7-4c36-4686-aa1c-3aa305cf1ac9,1
4,d76db46a-22e1-4aa4-a38d-a0c6cd0fdd54,1
4,3797ff6b-9c78-4a42-a95b-af19da0e5005,1
4,9bbe9e68-d9b3-4f1d-b124-e46fa9db32b8,1
4,e021bf3f-2073-474f-90a7-9ee2d02cbe3b,1
4,eba5de29-c44b-4439-90fa-d5c4e0ad6b76,1
4,c96fb4c1-72d7-4683-b944-24f3e851978e,1
4,62ccd5f6-d4c4-4124-8ddc-db8f70b220bc,1
4,df2b0fda-84ba-450a-8978-6e37bcaa7655,1
4,c1604b37-8cec-44b5-b57c-077ce346632c,1
4,4baf56aa-810e-49da-9d67-e43298503fbf,1
4,c6b810e3-688d-4e7a-a77b-0ae88b911027,1
4,4a554d4a-651a-44ce-905a-7911c4817e59,1
4,d2081b00-f949-4002-a085-4c2c613382ae,1
4,089b57db-1802-423d-b296-e39c09373534,1
4,653b9924-9404-4321-a061-1e92520b39c9,1
4,6ded4756-cce2-4cdc-9879-4ca0a4183686,1
4,1b2b5725-3437-4970-8676-cfb3cc7d3780,1
4,8a5bb30a-584b-48e7-b48d-e9e426a80b9a,1
4,819ee6d9-d46d-4f5f-95d9-fff62d7563cc,1
4,efa233f8-08a9-497a-b821-d2e781d8a948,1
4,bc3d72ca-981d-49b1-8b86-ea2486725e29,1
4,7d37aa7a-6a2e-4c6d-934b-96209ca038c1,1
4,6136e56c-90b8-409a-b0af-2fa83136fb23,1
4,d5be1c1c-4125-4c5f-89bb-caa70a0b429a,1
4,56a28096-c8d5-4817-bbb8-3db16879e902,1
4,032eca28-e5b7-4de6-a462-5bcb9ff79ac8,1
4,13e18c82-1fd1-47c8-8193-63843c847953,1
4,dcfbd73a-9b98-450f-afb9-d8adb0a0ad0b,1
4,e11a16a5-35d8-431e-8b0c-4530b3ac576d,1
4,141a04da-d5b4-4353-b1bc-8c2cac576b03,1
4,430355a0-6752-41c5-83c8-e30314a79ab9,1
4,70e52241-c10e-4d82-beb9-4cec8d79cf12,1
4,00790934-58b0-4fe0-a64c-c7378184c687,1
4,04097fa5-8f56-466a-a876-f72ce4bfe998,1
4,6b56855a-440d-4b57-b173-dde64260e881,1
4,4f53a7f5-7bf3-4645-9274-5ef869de03ec,1
4,dc1dd555-45cf-496f-8995-428fc146e133,1
4,25232331-6003-47fc-bd53-582a2825283a,1
4,c62c9a9d-74e9-47f2-8166-c92937152f65,1
4,34d310ac-7a73-44a3-9617-1dc862265459,1
4,c1cfd77b-2c7c-496e-8090-60fabc187d41,1
4,5787d4b9-e0a9-4b21-8b9b-4aac0b0c4c68,1
4,3f3d597d-3b68-42c7-8d29-98af7e4382a8,1
4,bfa0c942-dafd-410b-ad89-655feba41d98,1
4,dd3e8881-11e4-4cb7-a91b-401f92d40d1f,1
4,153e7cc0-6a65-4d40-b7c7-905485c96555,1
4,ca96372b-8a4f-4669-99b1-485c20bfe45b,1
4,f4a3a4d2-0322-44f0-bed3-2ccdd136ec9c,1
4,941d7c1d-2682-45c4-8e86-aededeee95e6,1
4,a0f51ae4-4980-4e43-8174-b98c9a783a8e,1
4,263e9c60-fd9b-4b2c-889f-9b547b64ab5f,1
4,c35eaa6f-1949-4227-b816-205f9eb361d7,1
4,d769a424-ee07-44b0-a75b-91b774736e81,1
4,fbc8fb4d-6f75-4bff-a5e8-7a115f2aeceb,1
4,22006ec0-4fb1-4675-ad63-6a69eaa536d6,1
4,40af9fd2-5bff-4a47-b900-3a6d68a60e7a,1
4,6c1af52f-553e-4d10-96ab-836647779c61,1
4,1ef47396-9883-49b8-a0b9-6b73b3b1c5ed,1
4,b6edfe79-d9a5-4e04-b205-3e7c625349b2,1
4,52c75ceb-add5-490a-bf7c-063c91e0e6e9,1
4,f113d718-8c4e-42f6-a0a9-6896356892b4,1
4,da3a4de6-28e5-44e1-a10b-974fa608ea7c,1
4,676f3a96-4bf9-44f7-b222-c0f328fb68d4,1
4,fa3c9b23-5e41-4063-8f53-4f602893d628,1
4,24e31d0a-e35c-4ecb-a8ef-9aa3df423469,1
4,ebca0a9b-5343-4199-8a9c-cb861e20ca3b,1
4,4653d2be-7a5d-4681-8adc-ecd30a5d63c8,1
4,52e0a736-85e2-4edc-a334-91f00df7ed69,1
4,c6ca66a4-7e8d-459d-aca1-18daa0d076a9,1
4,6406bd5f-5ce8-4f4e-8fd4-e6a7180bd52b,1
4,7c21b160-cfca-4fe4-b9e9-db8e4d786249,1
4,20893875-360c-4e28-8de4-bbfdbd7fb8de,1
4,03b5d27e-1494-444c-9ea7-87480ff63955,1
4,3e8eaa3b-8e27-4c54-9051-e34ed59ed46d,1
4,ce1dc520-380c-4217-9f61-3fbcf2f5ee70,1
4,f08ede6c-6e05-4439-9917-c9aeff482ac0,1
4,ac725f59-31c8-427a-9ea9-797a02c079bf,1
4,f6f61aae-4121-46fc-aa00-c6a2d48e6e81,1
4,51e76f02-8dff-48ca-ae80-b9989bff0882,1
4,643ba3c8-5cd1-42a8-810d-659dc6a39f1d,1
4,c13d3fe3-97f5-4c11-ad8c-c47f645966dc,1
4,273d7efb-4382-46f1-8318-40d9e357a131,1
4,ec1e7aab-5546-4af8-b5ce-34b7c318311f,1
4,fe0d2344-edbc-49f0-97dd-846472987ed6,1
